,_id,Car_Name,OverAll_Rating,Price,Rating_Title,Reviews_Description,Review_Author,User_Rating,Review_Date
17,631cb1edd9d619de1ab71b37,Maruti Brezza ,4.5/5,Rs.7.99 - 13.96 Lakh,Nice Car With Good Features,NiceÂ car with good features and look. It's easy to drive and fuel efficiency is good according to SUV segment cars.,hrithik thakur,4.5,"Sep 01, 2022"
18,631cb1eed9d619de1ab71b38,Maruti Brezza ,4.5/5,Rs.7.99 - 13.96 Lakh,Pretty Good Car,"The Brezza is much pretty good car. The facelift of the new is Completely dashing and feels like an SUV. Maruti company Has also given a Sunroof, 360Â° camera, and a new 9-inch infotainment system. Â Brezza also has scored a 4-star rating in global ancap.",sahil pardeshi,4.5,"Sep 01, 2022"
19,631cb1eed9d619de1ab71b39,Maruti Brezza ,4.5/5,Rs.7.99 - 13.96 Lakh,Maruti Brezza Is Most Powerful,Maruti Brezza is the most powerful engine and is more comfortable than any other vehicle at the Brezza price. This car is looking so fantastic. This car gives great mileage.Â ,mridupawan konwar,4.5,"Sep 01, 2022"
20,631cb1eed9d619de1ab71b3a,Maruti Brezza ,4.5/5,Rs.7.99 - 13.96 Lakh,Car Is Smooth,This car is very smooth and drives very well and gives the feel of a luxury vehicle. Truly the Breeza 2022 is a perfect family supercar and the looks are very fierce at the same time.Â ,lalit saini,4.5,"Sep 01, 2022"
21,631cb1eed9d619de1ab71b3b,Maruti Brezza ,4.5/5,Rs.7.99 - 13.96 Lakh,Awesome Comfort,Maruti has the best upgrade on the new Breeza as compared to old. The engine is awesome comfort and safety are nice. This is the best 5-seater SUV in this segment. Maintenance cost is also low and now you know better about Maruti service.,sandeep saini,4.5,"Sep 01, 2022"
22,631cb1efd9d619de1ab71b3c,Maruti Brezza ,4.5/5,Rs.7.99 - 13.96 Lakh,Good Package,"It's a good package at this price point. Maruti Suzuki has done a great job this time in the styling part of the vehicle and the performance as well, its a good-looking urban SUV by Maruti Suzuki, the best feature I like so much is the hybrid one it feels very great while driving in the hybrid mode.",arya pranav,4.5,"Sep 01, 2022"
23,631cb1efd9d619de1ab71b3d,Maruti Brezza ,4.5/5,Rs.7.99 - 13.96 Lakh,Love The Car,"Love the performance of the car. The design looks very attractive. The enhanced equipment list and the space on offer do justify the price to some extent though and overall, it is still a solid buy.",dinesh chaudhary,4.5,"Sep 01, 2022"
24,631cb1efd9d619de1ab71b3e,Maruti Brezza ,4.5/5,Rs.7.99 - 13.96 Lakh,Maruti Brezza Car Is Very Beautiful Car,"It's a very nice and comfortable car. It has very useful features, it looks great on the front and decent look on the back side. Nice colours, it's a budget car and its fuel efficiency is nice. It's a good-looking car, comfortable driving, and a budget car for medium-class people. Every purpose fulfilled with this carÂ ",sudhir mishra,5.0,"Sep 01, 2022"
25,631cb1efd9d619de1ab71b3f,Maruti Brezza ,4.5/5,Rs.7.99 - 13.96 Lakh,One Of The Best Car,"This is one of the best cars in Maruti Suzuki this car model is one of the top models in this arrange there are many cars but this car is the best one for their features and many options mileage maintenances of the car is the best and I think that it is the best selling car in 2020,2021 and 2022.",atharv shinde,5.0,"Aug 31, 2022"
26,631cb1f0d9d619de1ab71b40,Maruti Brezza ,4.5/5,Rs.7.99 - 13.96 Lakh,Perfect Car,"The new Maruti Brezza 2022 is really a head-turner. With its killer looks (Red & Black), it surely does give a visual feel of that of a great SUV. The added features clubbed with updates make the Brezza facelift a new generation SUV. The mileage is pretty good and at the same time, the on-road presence is dominating. In short, the Brezza is a w...",ishfaq ahmad,4.5,"Aug 31, 2022"
27,631cb1f0d9d619de1ab71b41,Maruti Brezza ,4.5/5,Rs.7.99 - 13.96 Lakh,Amazing Car With Good Comfort,"It is an amazing car with good comfort, mileage, safety, features, and style was excellent. Its cabinÂ is spacious.",sachin brar,5.0,"Aug 30, 2022"
28,631cb1f0d9d619de1ab71b42,Maruti Brezza ,4.5/5,Rs.7.99 - 13.96 Lakh,Superb Car,Superb Car. Maintenance cost is very low and comfortable and safely is an advanced level. This car is value for money. This car can give a road presence look and feel like a luxury.Â ,kuldeep yadav,4.5,"Aug 30, 2022"
29,631cb1f0d9d619de1ab71b43,Maruti Brezza ,4.5/5,Rs.7.99 - 13.96 Lakh,Its Attractive Car,"This car is amazing,Â its feature is very excellent, its mileage is very good, pick up almost good, and the comfort level is good.Â ",singh lucky,4.0,"Aug 30, 2022"
