,_id,Car_Name,OverAll_Rating,Price,Rating_Title,Reviews_Description,Review_Author,User_Rating,Review_Date
14,631cbccd162b49f160799736,Maruti SX4 S Cross ,4.4/5,Rs.8.95 - 12.92 Lakh,Excellent Car,"This is an excellent car in this price segment, very comfortable for the family, its safety is good and it comes with great features.",choudhary mukesh dhillon,4.5,"Apr 20, 2022"
15,631cbccd162b49f160799737,Maruti SX4 S Cross ,4.4/5,Rs.8.95 - 12.92 Lakh,Simply Awesome,I don't understand why it's so underrated. It's great for city driving and highway cruising. The comfort level is too good and too spacious. It's the best from the Maruti Suzuki stable. ,aditya,5.0,"Apr 14, 2022"
16,631cbcce162b49f160799738,Maruti SX4 S Cross ,4.4/5,Rs.8.95 - 12.92 Lakh,Driving Experience Not Good,"The gear is loose, gets stuck, sound comes while starting, and also when the car goes over a pothole. My drive experience is not at all good. ",user,1.5,"Mar 24, 2022"
17,631cbcce162b49f160799739,Maruti SX4 S Cross ,4.4/5,Rs.8.95 - 12.92 Lakh,Good Car,"Overall good car, decent pickup and performance on straight roads. On an inclination of more than 45 degrees, there is a severe drop in power due to low torque I guess, had to stop AC to navigate hilly terrain, otherwise the car is very comfortable and the family sits very comfortably, the only concern is driving in hilly areas.&nbsp...",girish bhatia,3.5,"Mar 21, 2022"
18,631cbcce162b49f16079973a,Maruti SX4 S Cross ,4.4/5,Rs.8.95 - 12.92 Lakh,Love This Car,"I love driving this car. It has got excellent handling, comfort, and great stability. Go for it. ",rupesh chaurasia,5.0,"Mar 16, 2022"
19,631cbcce162b49f16079973b,Maruti SX4 S Cross ,4.4/5,Rs.8.95 - 12.92 Lakh,Best Car Of 2021,"I love this car. It's a nice performance and the sound was not loud, but it did the best I bought it from CarDekho only.",krishna pamnani,3.5,"Mar 13, 2022"
20,631cbccf162b49f16079973c,Maruti SX4 S Cross ,4.4/5,Rs.8.95 - 12.92 Lakh,Mileage Is Pathetic,Very good car. The mileage is far less than the ADS(Automated Driving Systems). I'm getting avg mileage of 15.6kmpl only.,user,3.5,"Mar 01, 2022"
21,631cbccf162b49f16079973d,Maruti SX4 S Cross ,4.4/5,Rs.8.95 - 12.92 Lakh,Nice Design And Better Mileage But Poor Quality,"The nice design, better mileage, nice safety, and only one complaint is a bad quality exterior, and the front design is very beautiful.😍😍",saravanan,3.5,"Jan 24, 2022"
22,631cbccf162b49f16079973e,Maruti SX4 S Cross ,4.4/5,Rs.8.95 - 12.92 Lakh,My One Month Experience With New Scross Zeta.,"Last December 30, I brought my new Maruti S-cross Zeta variant to my gold. The car is really awesome and beyond my expectations. I really like the stability of the vehicle on the road. Even we crossed the permissible speed limit, the car is really under the control of the driver. The 1.4 litter petrol engine is providing a decent mileage ...",sambhu prasad k r,4.5,"Jan 22, 2022"
23,631cbccf162b49f16079973f,Maruti SX4 S Cross ,4.4/5,Rs.8.95 - 12.92 Lakh,Awesome Car In Budget.,"It's a Maruti car, but with the European build quality. The mileage is more than it claims. It feels luxurious from both inside and outside. Styling is simple. If you want a smooth car with good mileage, for the city and sometimes for highways, with less body roll, high stability definitely go for it, 1.5 L petrol and after all its cheaper than the...",surjeet dash,5.0,"Jan 18, 2022"
24,631cbcd0162b49f160799740,Maruti SX4 S Cross ,4.4/5,Rs.8.95 - 12.92 Lakh,Superb Car,"Value for money. The excellent car was made by Maruti. Low-cost maintenance. Very comfortable to ride on it, especially on highways.",deep bhangu,5.0,"Dec 18, 2021"
25,631cbcd0162b49f160799741,Maruti SX4 S Cross ,4.4/5,Rs.8.95 - 12.92 Lakh,Fuel Tank Issue,Fuel lid opening is worst in this car. To open the fuel tank lid one has to open it from the beneath of the seat. The rest of the features are very good.,anurag aggarwal,3.5,"Dec 12, 2021"
26,631cbcd0162b49f160799742,Maruti SX4 S Cross ,4.4/5,Rs.8.95 - 12.92 Lakh,Good Ownership Experience.,"Overall a great drive and a sturdy campaigner. Smart hybrid does save a lot of fuel. Feels a little underpowered, but the power delivery is linear. Don't give the sudden boost of power like turbo, but smooth pick up.",subhadip,4.5,"Dec 09, 2021"
27,631cbcd0162b49f160799743,Maruti SX4 S Cross ,4.4/5,Rs.8.95 - 12.92 Lakh,Superb SUV,Superb SUV at an attractive price. Looks and feels luxurious to every bit. The Alpha variant and Zeta variant don't have much difference in features. Opted for the Zeta variant.,subiya khan,5.0,"Dec 08, 2021"
28,631cbcd1162b49f160799744,Maruti SX4 S Cross ,4.4/5,Rs.8.95 - 12.92 Lakh,Good Ride Quality,"I am a first-time driver but went with S-Cross based on driving comfort. Test drove Nexon, Venue and S cross. Finally took Zeta AT. Ride quality, comfort and build quality were superb. Bit of an issue in parking the car in the City as it is a bit longer.",sateesh g,5.0,"Nov 22, 2021"
29,631cbcd1162b49f160799745,Maruti SX4 S Cross ,4.4/5,Rs.8.95 - 12.92 Lakh,S Cross Mileage Wise Superb,"It's a good one in Indian road condition. Overall power could have been a bit more. Otherwise, mileage is best in its category.",bajaj capital,4.0,"Nov 20, 2021"
